state,group,date,count
NT,ward,2020-10-02,0
NT,ICU,2020-10-02,0
NT,ward,2020-10-03,0
NT,ICU,2020-10-03,0
NT,ward,2020-10-04,0
NT,ICU,2020-10-04,0
NT,ward,2020-10-05,0
NT,ICU,2020-10-05,0
NT,ward,2020-10-06,0
NT,ICU,2020-10-06,0
NT,ward,2020-10-07,0
NT,ICU,2020-10-07,0
NT,ward,2020-10-08,0
NT,ICU,2020-10-08,0
NT,ward,2020-10-09,0
NT,ICU,2020-10-09,0
NT,ward,2020-10-10,0
NT,ICU,2020-10-10,0
NT,ward,2020-10-11,0
NT,ICU,2020-10-11,0
NT,ward,2020-10-12,0
NT,ICU,2020-10-12,0
NT,ward,2020-10-13,0
NT,ICU,2020-10-13,0
NT,ward,2020-10-14,0
NT,ICU,2020-10-14,0
NT,ward,2020-10-15,0
NT,ICU,2020-10-15,0
NT,ward,2020-10-16,0
NT,ICU,2020-10-16,0
NT,ward,2020-10-17,0
NT,ICU,2020-10-17,0
NT,ward,2020-10-18,0
NT,ICU,2020-10-18,0
NT,ward,2020-10-19,0
NT,ICU,2020-10-19,0
NT,ward,2020-10-20,0
NT,ICU,2020-10-20,0
NT,ward,2020-10-21,0
NT,ICU,2020-10-21,0
NT,ward,2020-10-22,0
NT,ICU,2020-10-22,0
NT,ward,2020-10-23,0
NT,ICU,2020-10-23,0
NT,ward,2020-10-24,0
NT,ICU,2020-10-24,0
NT,ward,2020-10-25,0
NT,ICU,2020-10-25,0
NT,ward,2020-10-26,0
NT,ICU,2020-10-26,0
NT,ward,2020-10-27,0
NT,ICU,2020-10-27,0
NT,ward,2020-10-28,0
NT,ICU,2020-10-28,0
NT,ward,2020-10-29,4
NT,ICU,2020-10-29,0
NT,ward,2020-10-30,5
NT,ICU,2020-10-30,0
NT,ward,2020-10-31,5
NT,ICU,2020-10-31,0
NT,ward,2020-11-01,5
NT,ICU,2020-11-01,0
NT,ward,2020-11-02,5
NT,ICU,2020-11-02,0
NT,ward,2020-11-03,5
NT,ICU,2020-11-03,0
NT,ward,2020-11-04,5
NT,ICU,2020-11-04,0
NT,ward,2020-11-05,6
NT,ICU,2020-11-05,0
NT,ward,2020-11-06,6
NT,ICU,2020-11-06,0
NT,ward,2020-11-07,6
NT,ICU,2020-11-07,0
NT,ward,2020-11-08,6
NT,ICU,2020-11-08,0
NT,ward,2020-11-09,7
NT,ICU,2020-11-09,0
NT,ward,2020-11-10,8
NT,ICU,2020-11-10,0
NT,ward,2020-11-11,8
NT,ICU,2020-11-11,0
NT,ward,2020-11-12,8
NT,ICU,2020-11-12,0
NT,ward,2020-11-13,13
NT,ICU,2020-11-13,0
NT,ward,2020-11-14,8
NT,ICU,2020-11-14,0
NT,ward,2020-11-15,8
NT,ICU,2020-11-15,0
NT,ward,2020-11-16,8
NT,ICU,2020-11-16,0
NT,ward,2020-11-17,8
NT,ICU,2020-11-17,0
NT,ward,2020-11-18,8
NT,ICU,2020-11-18,0
NT,ward,2020-11-19,7
NT,ICU,2020-11-19,0
NT,ward,2020-11-20,7
NT,ICU,2020-11-20,0
NT,ward,2020-11-21,7
NT,ICU,2020-11-21,0
NT,ward,2020-11-22,6
NT,ICU,2020-11-22,0
NT,ward,2020-11-23,6
NT,ICU,2020-11-23,0
NT,ward,2020-11-24,7
NT,ICU,2020-11-24,0
NT,ward,2020-11-25,8
NT,ICU,2020-11-25,0
NT,ward,2020-11-26,6
NT,ICU,2020-11-26,0
NT,ward,2020-11-27,6
NT,ICU,2020-11-27,0
NT,ward,2020-11-28,6
NT,ICU,2020-11-28,0
NT,ward,2020-11-29,6
NT,ICU,2020-11-29,0
NT,ward,2020-11-30,7
NT,ICU,2020-11-30,0
NT,ward,2020-12-01,7
NT,ICU,2020-12-01,0
NT,ward,2020-12-02,7
NT,ICU,2020-12-02,0
NT,ward,2020-12-03,13
NT,ICU,2020-12-03,0
NT,ward,2020-12-04,13
NT,ICU,2020-12-04,0
NT,ward,2020-12-05,13
NT,ICU,2020-12-05,0
NT,ward,2020-12-06,13
NT,ICU,2020-12-06,0
NT,ward,2020-12-07,13
NT,ICU,2020-12-07,0
NT,ward,2020-12-08,14
NT,ICU,2020-12-08,0
NT,ward,2020-12-09,9
NT,ICU,2020-12-09,0
NT,ward,2020-12-10,10
NT,ICU,2020-12-10,0
NT,ward,2020-12-11,10
NT,ICU,2020-12-11,0
NT,ward,2020-12-12,10
NT,ICU,2020-12-12,0
NT,ward,2020-12-13,11
NT,ICU,2020-12-13,0
NT,ward,2020-12-14,6
NT,ICU,2020-12-14,0
NT,ward,2020-12-15,8
NT,ICU,2020-12-15,0
NT,ward,2020-12-16,7
NT,ICU,2020-12-16,0
NT,ward,2020-12-17,9
NT,ICU,2020-12-17,0
NT,ward,2020-12-18,10
NT,ICU,2020-12-18,0
NT,ward,2020-12-19,12
NT,ICU,2020-12-19,0
NT,ward,2020-12-20,12
NT,ICU,2020-12-20,0
NT,ward,2020-12-21,9
NT,ICU,2020-12-21,0
NT,ward,2020-12-22,9
NT,ICU,2020-12-22,0
NT,ward,2020-12-23,10
NT,ICU,2020-12-23,0
NT,ward,2020-12-24,11
NT,ICU,2020-12-24,0
NT,ward,2020-12-25,11
NT,ICU,2020-12-25,0
NT,ward,2020-12-26,12
NT,ICU,2020-12-26,0
NT,ward,2020-12-27,11
NT,ICU,2020-12-27,0
NT,ward,2020-12-28,6
NT,ICU,2020-12-28,0
NT,ward,2020-12-29,7
NT,ICU,2020-12-29,0
NT,ward,2020-12-30,4
NT,ICU,2020-12-30,0
NT,ward,2020-12-31,4
NT,ICU,2020-12-31,0
NT,ward,2021-01-01,4
NT,ICU,2021-01-01,0
NT,ward,2021-01-02,11
NT,ICU,2021-01-02,0
NT,ward,2021-01-03,11
NT,ICU,2021-01-03,0
NT,ward,2021-01-04,11
NT,ICU,2021-01-04,0
NT,ward,2021-01-05,16
NT,ICU,2021-01-05,0
NT,ward,2021-01-06,16
NT,ICU,2021-01-06,0
NT,ward,2021-01-07,17
NT,ICU,2021-01-07,0
NT,ward,2021-01-08,17
NT,ICU,2021-01-08,0
NT,ward,2021-01-09,18
NT,ICU,2021-01-09,0
NT,ward,2021-01-10,19
NT,ICU,2021-01-10,0
NT,ward,2021-01-11,19
NT,ICU,2021-01-11,0
NT,ward,2021-01-12,19
NT,ICU,2021-01-12,0
NT,ward,2021-01-13,17
NT,ICU,2021-01-13,0
NT,ward,2021-01-14,19
NT,ICU,2021-01-14,0
NT,ward,2021-01-15,19
NT,ICU,2021-01-15,0
NT,ward,2021-01-16,14
NT,ICU,2021-01-16,0
NT,ward,2021-01-17,9
NT,ICU,2021-01-17,0
NT,ward,2021-01-18,7
NT,ICU,2021-01-18,0
NT,ward,2021-01-19,7
NT,ICU,2021-01-19,0
NT,ward,2021-01-20,9
NT,ICU,2021-01-20,0
NT,ward,2021-01-21,8
NT,ICU,2021-01-21,0
NT,ward,2021-01-22,8
NT,ICU,2021-01-22,0
NT,ward,2021-01-23,8
NT,ICU,2021-01-23,0
NT,ward,2021-01-24,8
NT,ICU,2021-01-24,0
NT,ward,2021-01-25,7
NT,ICU,2021-01-25,0
NT,ward,2021-01-26,7
NT,ICU,2021-01-26,0
NT,ward,2021-01-27,5
NT,ICU,2021-01-27,0
NT,ward,2021-01-28,5
NT,ICU,2021-01-28,0
NT,ward,2021-01-29,5
NT,ICU,2021-01-29,0
NT,ward,2021-01-30,5
NT,ICU,2021-01-30,0
NT,ward,2021-01-31,5
NT,ICU,2021-01-31,0
NT,ward,2021-02-01,2
NT,ICU,2021-02-01,0
NT,ward,2021-02-02,1
NT,ICU,2021-02-02,0
NT,ward,2021-02-03,0
NT,ICU,2021-02-03,0
NT,ward,2021-02-04,1
NT,ICU,2021-02-04,0
NT,ward,2021-02-05,1
NT,ICU,2021-02-05,0
NT,ward,2021-02-06,3
NT,ICU,2021-02-06,0
NT,ward,2021-02-07,4
NT,ICU,2021-02-07,0
NT,ward,2021-02-08,4
NT,ICU,2021-02-08,0
NT,ward,2021-02-09,4
NT,ICU,2021-02-09,0
NT,ward,2021-02-10,4
NT,ICU,2021-02-10,0
NT,ward,2021-02-11,4
NT,ICU,2021-02-11,0
NT,ward,2021-02-12,4
NT,ICU,2021-02-12,0
NT,ward,2021-02-13,4
NT,ICU,2021-02-13,0
NT,ward,2021-02-14,5
NT,ICU,2021-02-14,0
NT,ward,2021-02-15,5
NT,ICU,2021-02-15,0
NT,ward,2021-02-16,4
NT,ICU,2021-02-16,0
NT,ward,2021-02-17,4
NT,ICU,2021-02-17,0
NT,ward,2021-02-18,4
NT,ICU,2021-02-18,0
NT,ward,2021-02-19,2
NT,ICU,2021-02-19,0
NT,ward,2021-02-20,3
NT,ICU,2021-02-20,0
NT,ward,2021-02-21,3
NT,ICU,2021-02-21,0
NT,ward,2021-02-22,3
NT,ICU,2021-02-22,0
NT,ward,2021-02-23,2
NT,ICU,2021-02-23,0
NT,ward,2021-02-24,2
NT,ICU,2021-02-24,0
NT,ward,2021-02-25,1
NT,ICU,2021-02-25,0
NT,ward,2021-02-26,2
NT,ICU,2021-02-26,0
NT,ward,2021-02-27,2
NT,ICU,2021-02-27,0
NT,ward,2021-02-28,2
NT,ICU,2021-02-28,0
NT,ward,2021-03-01,2
NT,ICU,2021-03-01,0
NT,ward,2021-03-02,2
NT,ICU,2021-03-02,0
NT,ward,2021-03-03,1
NT,ICU,2021-03-03,0
NT,ward,2021-03-04,1
NT,ICU,2021-03-04,0
NT,ward,2021-03-05,0
NT,ICU,2021-03-05,0
NT,ward,2021-03-06,0
NT,ICU,2021-03-06,0
NT,ward,2021-03-07,0
NT,ICU,2021-03-07,0
NT,ward,2021-03-08,0
NT,ICU,2021-03-08,0
NT,ward,2021-03-09,0
NT,ICU,2021-03-09,0
NT,ward,2021-03-10,0
NT,ICU,2021-03-10,0
NT,ward,2021-03-11,0
NT,ICU,2021-03-11,0
NT,ward,2021-03-12,0
NT,ICU,2021-03-12,0
NT,ward,2021-03-13,0
NT,ICU,2021-03-13,0
NT,ward,2021-03-14,0
NT,ICU,2021-03-14,0
NT,ward,2021-03-15,0
NT,ICU,2021-03-15,0
NT,ward,2021-03-16,0
NT,ICU,2021-03-16,0
NT,ward,2021-03-17,1
NT,ICU,2021-03-17,0
NT,ward,2021-03-18,1
NT,ICU,2021-03-18,0
NT,ward,2021-03-19,1
NT,ICU,2021-03-19,0
NT,ward,2021-03-20,1
NT,ICU,2021-03-20,0
NT,ward,2021-03-21,1
NT,ICU,2021-03-21,0
NT,ward,2021-03-22,1
NT,ICU,2021-03-22,0
NT,ward,2021-03-23,1
NT,ICU,2021-03-23,0
NT,ward,2021-03-24,1
NT,ICU,2021-03-24,0
NT,ward,2021-03-25,1
NT,ICU,2021-03-25,0
NT,ward,2021-03-26,0
NT,ICU,2021-03-26,0
NT,ward,2021-03-27,0
NT,ICU,2021-03-27,0
NT,ward,2021-03-28,2
NT,ICU,2021-03-28,0
NT,ward,2021-03-29,2
NT,ICU,2021-03-29,0
NT,ward,2021-03-30,2
NT,ICU,2021-03-30,0
NT,ward,2021-03-31,2
NT,ICU,2021-03-31,0
NT,ward,2021-04-01,2
NT,ICU,2021-04-01,0
NT,ward,2021-04-02,2
NT,ICU,2021-04-02,0
NT,ward,2021-04-03,2
NT,ICU,2021-04-03,0
NT,ward,2021-04-04,6
NT,ICU,2021-04-04,0
NT,ward,2021-04-05,6
NT,ICU,2021-04-05,0
NT,ward,2021-04-06,6
NT,ICU,2021-04-06,0
NT,ward,2021-04-07,6
NT,ICU,2021-04-07,0
NT,ward,2021-04-08,5
NT,ICU,2021-04-08,0
NT,ward,2021-04-09,5
NT,ICU,2021-04-09,0
NT,ward,2021-04-10,5
NT,ICU,2021-04-10,0
NT,ward,2021-04-11,4
NT,ICU,2021-04-11,0
NT,ward,2021-04-12,4
NT,ICU,2021-04-12,0
NT,ward,2021-04-13,4
NT,ICU,2021-04-13,0
NT,ward,2021-04-14,5
NT,ICU,2021-04-14,0
NT,ward,2021-04-15,5
NT,ICU,2021-04-15,0
NT,ward,2021-04-16,5
NT,ICU,2021-04-16,0
NT,ward,2021-04-17,11
NT,ICU,2021-04-17,0
NT,ward,2021-04-18,11
NT,ICU,2021-04-18,0
NT,ward,2021-04-19,12
NT,ICU,2021-04-19,0
NT,ward,2021-04-20,18
NT,ICU,2021-04-20,0
NT,ward,2021-04-21,21
NT,ICU,2021-04-21,0
NT,ward,2021-04-22,26
NT,ICU,2021-04-22,0
NT,ward,2021-04-23,38
NT,ICU,2021-04-23,0
NT,ward,2021-04-24,48
NT,ICU,2021-04-24,0
NT,ward,2021-04-25,49
NT,ICU,2021-04-25,0
NT,ward,2021-04-26,53
NT,ICU,2021-04-26,0
NT,ward,2021-04-27,52
NT,ICU,2021-04-27,0
NT,ward,2021-04-28,52
NT,ICU,2021-04-28,0
NT,ward,2021-04-29,49
NT,ICU,2021-04-29,0
NT,ward,2021-04-30,49
NT,ICU,2021-04-30,0
NT,ward,2021-05-01,49
NT,ICU,2021-05-01,0
NT,ward,2021-05-02,41
NT,ICU,2021-05-02,0
NT,ward,2021-05-03,35
NT,ICU,2021-05-03,0
NT,ward,2021-05-04,35
NT,ICU,2021-05-04,0
NT,ward,2021-05-05,29
NT,ICU,2021-05-05,0
NT,ward,2021-05-06,21
NT,ICU,2021-05-06,0
NT,ward,2021-05-07,13
NT,ICU,2021-05-07,0
NT,ward,2021-05-08,12
NT,ICU,2021-05-08,0
NT,ward,2021-05-09,11
NT,ICU,2021-05-09,0
NT,ward,2021-05-10,7
NT,ICU,2021-05-10,0
NT,ward,2021-05-11,6
NT,ICU,2021-05-11,0
NT,ward,2021-05-12,5
NT,ICU,2021-05-12,0
NT,ward,2021-05-13,4
NT,ICU,2021-05-13,0
NT,ward,2021-05-14,4
NT,ICU,2021-05-14,0
NT,ward,2021-05-15,6
NT,ICU,2021-05-15,0
NT,ward,2021-05-16,2
NT,ICU,2021-05-16,0
NT,ward,2021-05-17,5
NT,ICU,2021-05-17,0
NT,ward,2021-05-18,6
NT,ICU,2021-05-18,0
NT,ward,2021-05-19,5
NT,ICU,2021-05-19,0
NT,ward,2021-05-20,5
NT,ICU,2021-05-20,0
NT,ward,2021-05-21,5
NT,ICU,2021-05-21,0
NT,ward,2021-05-22,6
NT,ICU,2021-05-22,0
NT,ward,2021-05-23,3
NT,ICU,2021-05-23,0
NT,ward,2021-05-24,3
NT,ICU,2021-05-24,0
NT,ward,2021-05-25,2
NT,ICU,2021-05-25,0
NT,ward,2021-05-26,2
NT,ICU,2021-05-26,0
NT,ward,2021-05-27,3
NT,ICU,2021-05-27,0
NT,ward,2021-05-28,3
NT,ICU,2021-05-28,0
NT,ward,2021-05-29,4
NT,ICU,2021-05-29,0
NT,ward,2021-05-30,3
NT,ICU,2021-05-30,0
NT,ward,2021-05-31,3
NT,ICU,2021-05-31,0
NT,ward,2021-06-01,0
NT,ICU,2021-06-01,0
NT,ward,2021-06-02,3
NT,ICU,2021-06-02,0
NT,ward,2021-06-03,2
NT,ICU,2021-06-03,0
NT,ward,2021-06-04,2
NT,ICU,2021-06-04,0
NT,ward,2021-06-05,2
NT,ICU,2021-06-05,0
NT,ward,2021-06-06,2
NT,ICU,2021-06-06,0
NT,ward,2021-06-07,1
NT,ICU,2021-06-07,0
NT,ward,2021-06-08,2
NT,ICU,2021-06-08,0
NT,ward,2021-06-09,1
NT,ICU,2021-06-09,0
NT,ward,2021-06-10,1
NT,ICU,2021-06-10,0
NT,ward,2021-06-11,1
NT,ICU,2021-06-11,0
NT,ward,2021-06-12,1
NT,ICU,2021-06-12,0
NT,ward,2021-06-13,2
NT,ICU,2021-06-13,0
NT,ward,2021-06-14,2
NT,ICU,2021-06-14,0
NT,ward,2021-06-15,2
NT,ICU,2021-06-15,0
NT,ward,2021-06-16,1
NT,ICU,2021-06-16,0
NT,ward,2021-06-17,1
NT,ICU,2021-06-17,0
NT,ward,2021-06-18,2
NT,ICU,2021-06-18,0
NT,ward,2021-06-19,2
NT,ICU,2021-06-19,0
NT,ward,2021-06-20,2
NT,ICU,2021-06-20,0
NT,ward,2021-06-21,2
NT,ICU,2021-06-21,0
NT,ward,2021-06-22,2
NT,ICU,2021-06-22,0
NT,ward,2021-06-23,3
NT,ICU,2021-06-23,0
NT,ward,2021-06-24,3
NT,ICU,2021-06-24,0
NT,ward,2021-06-25,3
NT,ICU,2021-06-25,0
NT,ward,2021-06-26,4
NT,ICU,2021-06-26,0
NT,ward,2021-06-27,7
NT,ICU,2021-06-27,0
NT,ward,2021-06-28,8
NT,ICU,2021-06-28,0
NT,ward,2021-06-29,10
NT,ICU,2021-06-29,0
NT,ward,2021-06-30,10
NT,ICU,2021-06-30,0
NT,ward,2021-07-01,9
NT,ICU,2021-07-01,0
NT,ward,2021-07-02,8
NT,ICU,2021-07-02,0
NT,ward,2021-07-03,8
NT,ICU,2021-07-03,0
NT,ward,2021-07-04,8
NT,ICU,2021-07-04,0
NT,ward,2021-07-05,8
NT,ICU,2021-07-05,0
NT,ward,2021-07-06,8
NT,ICU,2021-07-06,0
NT,ward,2021-07-07,8
NT,ICU,2021-07-07,0
NT,ward,2021-07-08,9
NT,ICU,2021-07-08,0
NT,ward,2021-07-09,11
NT,ICU,2021-07-09,0
NT,ward,2021-07-10,10
NT,ICU,2021-07-10,0
NT,ward,2021-07-11,8
NT,ICU,2021-07-11,0
NT,ward,2021-07-12,9
NT,ICU,2021-07-12,0
NT,ward,2021-07-13,9
NT,ICU,2021-07-13,0
NT,ward,2021-07-14,7
NT,ICU,2021-07-14,0
NT,ward,2021-07-15,7
NT,ICU,2021-07-15,0
NT,ward,2021-07-16,8
NT,ICU,2021-07-16,0
NT,ward,2021-07-17,8
NT,ICU,2021-07-17,0
NT,ward,2021-07-18,7
NT,ICU,2021-07-18,0
NT,ward,2021-07-19,7
NT,ICU,2021-07-19,0
NT,ward,2021-07-20,6
NT,ICU,2021-07-20,0
NT,ward,2021-07-21,6
NT,ICU,2021-07-21,0
NT,ward,2021-07-22,5
NT,ICU,2021-07-22,0
NT,ward,2021-07-23,3
NT,ICU,2021-07-23,0
NT,ward,2021-07-24,4
NT,ICU,2021-07-24,0
NT,ward,2021-07-25,4
NT,ICU,2021-07-25,0
NT,ward,2021-07-26,3
NT,ICU,2021-07-26,0
NT,ward,2021-07-27,2
NT,ICU,2021-07-27,0
NT,ward,2021-07-28,2
NT,ICU,2021-07-28,0
NT,ward,2021-07-29,7
NT,ICU,2021-07-29,0
NT,ward,2021-07-30,6
NT,ICU,2021-07-30,0
NT,ward,2021-07-31,6
NT,ICU,2021-07-31,0
NT,ward,2021-08-01,6
NT,ICU,2021-08-01,0
NT,ward,2021-08-02,7
NT,ICU,2021-08-02,0
NT,ward,2021-08-03,7
NT,ICU,2021-08-03,0
NT,ward,2021-08-04,7
NT,ICU,2021-08-04,0
NT,ward,2021-08-05,7
NT,ICU,2021-08-05,0
NT,ward,2021-08-06,7
NT,ICU,2021-08-06,0
NT,ward,2021-08-07,7
NT,ICU,2021-08-07,0
NT,ward,2021-08-08,7
NT,ICU,2021-08-08,0
NT,ward,2021-08-09,7
NT,ICU,2021-08-09,0
NT,ward,2021-08-10,7
NT,ICU,2021-08-10,0
NT,ward,2021-08-11,3
NT,ICU,2021-08-11,0
NT,ward,2021-08-12,3
NT,ICU,2021-08-12,0
NT,ward,2021-08-13,2
NT,ICU,2021-08-13,0
NT,ward,2021-08-14,2
NT,ICU,2021-08-14,0
NT,ward,2021-08-15,2
NT,ICU,2021-08-15,0
NT,ward,2021-08-16,3
NT,ICU,2021-08-16,0
NT,ward,2021-08-17,3
NT,ICU,2021-08-17,0
NT,ward,2021-08-18,3
NT,ICU,2021-08-18,0
NT,ward,2021-08-19,1
NT,ICU,2021-08-19,0
NT,ward,2021-08-20,1
NT,ICU,2021-08-20,0
NT,ward,2021-08-21,1
NT,ICU,2021-08-21,0
NT,ward,2021-08-22,1
NT,ICU,2021-08-22,0
NT,ward,2021-08-23,1
NT,ICU,2021-08-23,0
NT,ward,2021-08-24,1
NT,ICU,2021-08-24,0
NT,ward,2021-08-25,1
NT,ICU,2021-08-25,0
NT,ward,2021-08-26,2
NT,ICU,2021-08-26,0
NT,ward,2021-08-27,2
NT,ICU,2021-08-27,0
NT,ward,2021-08-28,2
NT,ICU,2021-08-28,0
NT,ward,2021-08-29,2
NT,ICU,2021-08-29,0
NT,ward,2021-08-30,2
NT,ICU,2021-08-30,0
NT,ward,2021-08-31,2
NT,ICU,2021-08-31,0
NT,ward,2021-09-01,2
NT,ICU,2021-09-01,0
NT,ward,2021-09-02,2
NT,ICU,2021-09-02,0
NT,ward,2021-09-03,2
NT,ICU,2021-09-03,0
NT,ward,2021-09-04,2
NT,ICU,2021-09-04,0
NT,ward,2021-09-05,2
NT,ICU,2021-09-05,0
NT,ward,2021-09-06,2
NT,ICU,2021-09-06,0
NT,ward,2021-09-07,2
NT,ICU,2021-09-07,0
NT,ward,2021-09-08,2
NT,ICU,2021-09-08,0
NT,ward,2021-09-09,2
NT,ICU,2021-09-09,0
NT,ward,2021-09-10,1
NT,ICU,2021-09-10,0
NT,ward,2021-09-11,1
NT,ICU,2021-09-11,0
NT,ward,2021-09-12,0
NT,ICU,2021-09-12,0
NT,ward,2021-09-13,0
NT,ICU,2021-09-13,0
NT,ward,2021-09-14,0
NT,ICU,2021-09-14,0
NT,ward,2021-09-15,1
NT,ICU,2021-09-15,0
NT,ward,2021-09-16,1
NT,ICU,2021-09-16,0
NT,ward,2021-09-17,1
NT,ICU,2021-09-17,0
NT,ward,2021-09-18,1
NT,ICU,2021-09-18,0
NT,ward,2021-09-19,1
NT,ICU,2021-09-19,0
NT,ward,2021-09-20,3
NT,ICU,2021-09-20,0
NT,ward,2021-09-21,3
NT,ICU,2021-09-21,0
NT,ward,2021-09-22,4
NT,ICU,2021-09-22,0
NT,ward,2021-09-23,4
NT,ICU,2021-09-23,0
NT,ward,2021-09-24,4
NT,ICU,2021-09-24,0
NT,ward,2021-09-25,4
NT,ICU,2021-09-25,0
NT,ward,2021-09-26,5
NT,ICU,2021-09-26,0
NT,ward,2021-09-27,5
NT,ICU,2021-09-27,0
NT,ward,2021-09-28,6
NT,ICU,2021-09-28,0
NT,ward,2021-09-29,6
NT,ICU,2021-09-29,0
NT,ward,2021-09-30,7
NT,ICU,2021-09-30,0
NT,ward,2021-10-01,8
NT,ICU,2021-10-01,0
NT,ward,2021-10-02,8
NT,ICU,2021-10-02,0
NT,ward,2021-10-03,8
NT,ICU,2021-10-03,0
NT,ward,2021-10-04,6
NT,ICU,2021-10-04,0
NT,ward,2021-10-05,6
NT,ICU,2021-10-05,0
NT,ward,2021-10-06,6
NT,ICU,2021-10-06,0
NT,ward,2021-10-07,7
NT,ICU,2021-10-07,0
NT,ward,2021-10-08,5
NT,ICU,2021-10-08,0
NT,ward,2021-10-09,5
NT,ICU,2021-10-09,0
NT,ward,2021-10-10,5
NT,ICU,2021-10-10,0
NT,ward,2021-10-11,6
NT,ICU,2021-10-11,0
NT,ward,2021-10-12,7
NT,ICU,2021-10-12,0
NT,ward,2021-10-13,6
NT,ICU,2021-10-13,0
NT,ward,2021-10-14,7
NT,ICU,2021-10-14,0
NT,ward,2021-10-15,7
NT,ICU,2021-10-15,0
NT,ward,2021-10-16,9
NT,ICU,2021-10-16,0
NT,ward,2021-10-17,9
NT,ICU,2021-10-17,0
NT,ward,2021-10-18,9
NT,ICU,2021-10-18,0
NT,ward,2021-10-19,9
NT,ICU,2021-10-19,0
NT,ward,2021-10-20,9
NT,ICU,2021-10-20,0
NT,ward,2021-10-21,9
NT,ICU,2021-10-21,0
NT,ward,2021-10-22,9
NT,ICU,2021-10-22,0
NT,ward,2021-10-23,9
NT,ICU,2021-10-23,0
NT,ward,2021-10-24,9
NT,ICU,2021-10-24,0
NT,ward,2021-10-25,6
NT,ICU,2021-10-25,0
NT,ward,2021-10-26,5
NT,ICU,2021-10-26,0
NT,ward,2021-10-27,2
NT,ICU,2021-10-27,0
NT,ward,2021-10-28,2
NT,ICU,2021-10-28,0
NT,ward,2021-10-29,2
NT,ICU,2021-10-29,0
NT,ward,2021-10-30,2
NT,ICU,2021-10-30,0
NT,ward,2021-10-31,2
NT,ICU,2021-10-31,0
NT,ward,2021-11-01,1
NT,ICU,2021-11-01,0
NT,ward,2021-11-02,0
NT,ICU,2021-11-02,0
NT,ward,2021-11-03,0
NT,ICU,2021-11-03,0
NT,ward,2021-11-04,1
NT,ICU,2021-11-04,0
NT,ward,2021-11-05,2
NT,ICU,2021-11-05,0
NT,ward,2021-11-06,4
NT,ICU,2021-11-06,0
NT,ward,2021-11-07,4
NT,ICU,2021-11-07,0
NT,ward,2021-11-08,4
NT,ICU,2021-11-08,0
NT,ward,2021-11-09,5
NT,ICU,2021-11-09,0
NT,ward,2021-11-10,6
NT,ICU,2021-11-10,0
NT,ward,2021-11-11,5
NT,ICU,2021-11-11,0
NT,ward,2021-11-12,5
NT,ICU,2021-11-12,0
NT,ward,2021-11-13,6
NT,ICU,2021-11-13,0
NT,ward,2021-11-14,6
NT,ICU,2021-11-14,0
NT,ward,2021-11-15,6
NT,ICU,2021-11-15,0
NT,ward,2021-11-16,11
NT,ICU,2021-11-16,0
NT,ward,2021-11-17,19
NT,ICU,2021-11-17,0
NT,ward,2021-11-18,25
NT,ICU,2021-11-18,0
NT,ward,2021-11-19,24
NT,ICU,2021-11-19,0
NT,ward,2021-11-20,25
NT,ICU,2021-11-20,0
NT,ward,2021-11-21,29
NT,ICU,2021-11-21,0
NT,ward,2021-11-22,37
NT,ICU,2021-11-22,0
NT,ward,2021-11-23,41
NT,ICU,2021-11-23,0
NT,ward,2021-11-24,43
NT,ICU,2021-11-24,0
NT,ward,2021-11-25,52
NT,ICU,2021-11-25,0
NT,ward,2021-11-26,52
NT,ICU,2021-11-26,0
NT,ward,2021-11-27,52
NT,ICU,2021-11-27,0
NT,ward,2021-11-28,53
NT,ICU,2021-11-28,0
NT,ward,2021-11-29,58
NT,ICU,2021-11-29,0
NT,ward,2021-11-30,58
NT,ICU,2021-11-30,0
NT,ward,2021-12-01,57
NT,ICU,2021-12-01,0
NT,ward,2021-12-02,60
NT,ICU,2021-12-02,0
NT,ward,2021-12-03,61
NT,ICU,2021-12-03,0
NT,ward,2021-12-04,61
NT,ICU,2021-12-04,1
NT,ward,2021-12-05,61
NT,ICU,2021-12-05,1
NT,ward,2021-12-06,63
NT,ICU,2021-12-06,1
NT,ward,2021-12-07,51
NT,ICU,2021-12-07,0
NT,ward,2021-12-08,34
NT,ICU,2021-12-08,1
NT,ward,2021-12-09,39
NT,ICU,2021-12-09,0
NT,ward,2021-12-10,41
NT,ICU,2021-12-10,0
NT,ward,2021-12-11,31
NT,ICU,2021-12-11,0
NT,ward,2021-12-12,34
NT,ICU,2021-12-12,0
NT,ward,2021-12-13,40
NT,ICU,2021-12-13,0
NT,ward,2021-12-14,47
NT,ICU,2021-12-14,0
NT,ward,2021-12-15,61
NT,ICU,2021-12-15,0
NT,ward,2021-12-16,62
NT,ICU,2021-12-16,0
NT,ward,2021-12-17,67
NT,ICU,2021-12-17,0
NT,ward,2021-12-18,71
NT,ICU,2021-12-18,0
NT,ward,2021-12-19,76
NT,ICU,2021-12-19,0
NT,ward,2021-12-20,13
NT,ICU,2021-12-20,0
NT,ward,2021-12-21,15
NT,ICU,2021-12-21,0
NT,ward,2021-12-22,9
NT,ICU,2021-12-22,1
NT,ward,2021-12-23,9
NT,ICU,2021-12-23,2
NT,ward,2021-12-24,9
NT,ICU,2021-12-24,1
NT,ward,2021-12-25,18
NT,ICU,2021-12-25,1
NT,ward,2021-12-26,17
NT,ICU,2021-12-26,1
